jobCpy,jobTitle,jobMes,jobSal,jobCon,jobAdd,jobUrl
深圳丝路天地电子商务有限公司,"
Python开发工程师","
深圳-南山区|2年经验|本科|招若干人|08-17发布",1-2万/月,"来这里，我们希望你和我们一起实现稳定安全高效的旅游，
所以如果你有丰富的项目经验，在Python技术领域身怀六甲，学富五车，我们这里有舞台，和我们的Python团队一起做旅游 一起周游世界。
技能要求：
1.需具备2年以上Python开发经验，参与过大型高并发网站开发和实施工作；
2.精通Python语言，熟练使用常用模块，使用过Flask/Django/Tornado等web框架；
3.具有良好的自学能力，能通过研究开源项目来解决开发中遇到的难题；
4.熟悉以下技术者优先考虑：Redis、Memcache、MongoDB、Hadoop。
5.有前端（HTML、CSS、JavaScript、JQuery、Bootstrap）开发经验是加分项；
6.数据挖掘，大数据，爬虫工作经验者优先
7.有想法 创新能力 乐于
8.良好的英文文档阅读能力 计算机 数学等相关专业 数据结构和算法基础良好
职能类别：
软件工程师
算法工程师
关键字：
大数据
推荐引擎
自然语言处理
搜索
人工智能",深圳市南山区阳光科创中心B座2703,https://jobs.51job.com/shenzhen-nsq/99078042.html?s=01&t=0
深圳法通科技有限公司,"
Python开发工程师","
深圳-龙华新区|无工作经验|招若干人|08-17发布",4-8千/月,"岗位职责：
负责设计、开发、维护爬虫系统及数据抓取；
任职要求：
1、至少熟悉Python框架其中一种(Django、 Tornado、Flask)。
2、熟悉掌握 MySQL的使用、设计和优化，能够独立完成功能性SQL、存储过程的开发。
3、熟悉爬虫抓取原理，了解反爬策略；
4、了解分布式架构，开发过爬虫相关优先，具备快速分析问题解决问题的能力。
5、具有高度责任心、团队合作意识，沟通能力、思路清晰，良好的学习能力。
职能类别：
软件工程师
互联网软件开发工程师",龙屋工业区,https://jobs.51job.com/shenzhen-lhxq/103146044.html?s=01&t=0
深圳海云安网络安全技术有限公司,"
Python 信息安全开发工程师","
深圳-福田区|无工作经验|本科|招若干人|08-17发布",1-2万/月,"岗位职责：
1、根据产品需求，配合前端开发实现后端服务；
2、参与产品的维护和优化提升；
岗位要求：
1. 计算机相关专业本科以上学历；
2. 熟练运用Python语言及常用模块；
3. 熟练掌握Linux下Shell语言；
4. 熟练掌握Python多线程、多进程、协程、异步、分布式开发方式；
5. 熟练掌握Mysql、MongoDB、Redis、RabbitMQ中一种或多种；
6. 有过爬虫开发经验者优先；
7. 懂安全，搞过安全开发的优先；
8. 独立写过漏洞验证程序POC、漏洞利用程序EXP、安全相关平台的优先；
职能类别：
软件工程师
关键字：
Python",沙头街道天安社区泰然五路天安数码城天展大厦5D508室,https://jobs.51job.com/shenzhen-ftq/105593486.html?s=01&t=0
深圳市恒程科技创新服务有限公司,"
爬虫开发工程师","
深圳-南山区|3-4年经验|大专|招1人|08-17发布",1.5-2万/月,"岗位职责：
1.负责分布式网络爬虫系统的架构设计与开发（如抓取调度，多样化抓取，页面解析和结构化抽取，海量数据存储和读取等）；
2.负责爬虫核心算法的策略优化研究，提升爬虫抓取效率和质量（如调权调度、分析预测、质量判断、封禁与反封禁研究等）；
3.负责HTTP、AJAX等各类网络请求分析，探索和研究高效的数据抓取解决方案
任职要求：
1. 精通网络爬虫、互联网搜索、大数据新闻、网络多媒体、网络视频、即时通讯等技术，有着丰富的网络数据爬取工程项目经验；
2. 了解自然语言处理及语义分析、图像处理、优化算法等理论和技术，丰富的互联网大数据信息处理、搜索引擎、人工智能等行业经验；
3. 熟悉linux和PHP开发，熟悉shell/perl/python等脚本语言，熟练掌握正则表达式；
4. 精通一种开源爬虫框架，如scrapy、webmagic、nutch、heritrix等，有开发爬虫框架经验优先；熟悉反爬虫、验证码识别技术者优先；
5. 有多线程、网络数据处理经验优先（如HTTP协议，AJAX，爬虫开发，浏览器内核开发，Web服务开发等）
职能类别：
软件工程师
关键字：
爬虫工程师",深圳市南山区科技园北区松坪山路3号奥特迅大厦二层,https://jobs.51job.com/shenzhen-nsq/101292700.html?s=01&t=0
深圳市达内软件有限公司,"
大数据/python技术支持老师","
深圳|1年经验|大专|招2人|08-17发布",0.8-1万/月,"大数据招聘
任职资格：
1、计算机及相关专业本科以上学历，半年以上大数据相关工作经验；
2、了解Hadoop/spark等开源系统, 有相关系统设计经验；熟悉scala或java语言编程；
3、了解基于Spark/Spark streaming/impala/hive环境的大数据分析处理；
4、有大数据分析处理经验优先考虑。 
5、有良好的沟通能力和程序排错能力。 
6、良好的团队合作能力，勤奋好学。
 
Python招聘
任职资格
1、计算机相关专业，大专以上学历，有一年以上python开发经验；
2、精通python语法和面向对象的相关知识
3、能够熟练使用Linux系统的常用命令；
4、熟练使用Mongodb、mysql 数据库，具有相关应用开发经验及数据库设计能力；
5、熟练使用常用的Web框架Django,tornado；
6、研究过chatterbot源码或机器人的优选；
7、会运用JavaScript、Ajax、XML, HTML, CSS等相关技术；
8、有三个月以上爬虫经验，熟悉使用scrapy框架优先考虑；
9、有完整项目经验、自主学习能力强，具有良好的敬业精神和团队协作能力，以及较好的沟通表达能力。 
 
岗位职责（两个岗位一样）：
1、了解本产品线课程体系并熟练掌握其中知识点。
2、快速有效的解决学员课堂上的问题。
3、晚自习辅导并监督学员完成作业，对于基础较差的学员多加关注。
4、阶段性对学员知识掌握的情况做摸底考核，并指出学员不足的地方。
5、针对学员难以理解或比较重要的知识点进行串讲（讲课）。
6、辅导学员简历项目部分和面试中遇到的问题，提高学员就业的成功率。
7、领导安排的其他事项。
职能类别：
培训讲师
培训产品开发
关键字：
大数据
python
java
编程
技术讲师",深圳市宝安区西乡商会大厦10楼,https://jobs.51job.com/shenzhen/102069765.html?s=01&t=0
深圳市前海锐义金融服务有限公司,"
爬虫工程师","
深圳-福田区|3-4年经验|本科|招若干人|08-17发布",1.5-2万/月,"1、高效地获取外部数据，满足公司对数据的需要； 
2、负责模拟登录，数据抓取，数据解析等开发工作； 
3、负责优化和完善爬虫基础框架和工具，确保数据获取稳定性；
任职要求：
1、计算机相关专业，三年以上开发经验，熟练掌握JAVA、javascript等编程语言，懂python者优先； 
2、熟悉http协议、ajax、htmlunit、Jsoup、XPATH，css selector 等技术； 
3、熟悉浏览器调试技术，有Web开发经验和关系数据库使用经验； 
4、有验证码识别、脱壳反编译、动态ip代理、大数据检索等实际经验优先； 
5、fullstack工程师优先。
职能类别：
软件工程师",生命保险大厦,https://jobs.51job.com/shenzhen-ftq/103158302.html?s=01&t=0
深圳市道合顺科技有限公司,"
Python开发工程师","
深圳-福田区|3-4年经验|本科|招1人|08-17发布",1.5-2万/月,"Python开发工程师
岗位职责：
 
1. 使用Python的Web开发框架进行后台开发
2. 网络数据的爬取及分析处理
3. 参与开发流程的梳理及相关开发文档的撰写
4. 与测试人员协作，对反馈的需求或BUG进行相应处理
 
任职要求：
1. 3年以上python语言后台开发经验，使用过Django/Tornado/Flask等web框架
2. 从事过数据爬虫相关工作优先考虑；
3.  熟悉Mysql、SqlServer、Redis、Mongo等常用数据库其中一种；
4.  了解HTML、CSS、javascript等前台技术
5.  对计算机系统、网络安全、应用系统架构等有较全面的认识；
职能类别：
互联网软件开发工程师
关键字：
开发工程师",深圳市福田区华富路1004号南光大厦718,https://jobs.51job.com/shenzhen-ftq/101518083.html?s=01&t=0
深圳市炫彩酷游科技有限公司,"
Python开发工程师","
深圳-南山区|2年经验|大专|招若干人|08-17发布",1-1.5万/月,"岗位职责：
1. 负责公司各个网站系统平台建设
2. 负责各个平台的日常维护
任职要求：
1. 大专及以上学历，计算机相关专业
2. 熟练使用pythong，熟悉Django、webpy、flask等框架，构建过nginx+uWSGI+python的web-services者优先；
3. 熟悉linux，shell基本命令
4. 开发过爬虫相关优先，具备快速分析问题解决问题的能力
5. 有强烈的上进心和求知欲，善于学习和运用新知识, 保持对新技术的热情
福利待遇：5险1金+重大意外险+全勤奖+季度团建+运动健身补贴+下午茶+加班零食+项目奖金+年终奖+带薪年假+各种节日礼品+结婚礼金+生育礼金+各种国家法定假日+组织外出旅游聚餐等。
职能类别：
软件工程师
关键字：
python
django
爬虫
web",深圳市南山区高新中三道9号环球数码大厦B区10楼,https://jobs.51job.com/shenzhen-nsq/93639217.html?s=01&t=0
爱客科技（深圳）有限公司,"
高级爬虫组开发经理","
深圳-南山区|5-7年经验|本科|招1人|08-17发布",2.5-5万/月,"职位诱惑：
***,国际团队,全球项目,三年盈利
网络爬虫 (组长) 高級后台工程师
if (your.passions.include('coding')) {
switch(your.role) {
  case 'coder':
  case 'geek':
  case 'nerd':
  case 'gatekeeper_of_gatekeepers':
  case 'red_or_blue_pill':
    console.log('来加入我们 AfterShip =]');
  break;
  default:
}  
}
AfterShip.stacks = ['Python', 'Scrapy', 'k8s', 'ipa', 'Service Worker', 'AWS', 'GCP', 'Serverless', 'NoSQL'];
岗位职责：
1、负责后台与不同物流公司的系统对接，使用各种 API及网络爬虫技巧，抓取、分析、调度、存储，为公司业务提供正确稳定的数据。
2、负责快递查询系统之 SLA , 代码维护、秩代更新，保证任务质量和交付及时性。
3、负责编写相关的技术文档。
4、负责编制单元测试，提高系统覆盖率，敢于对产品质量负责。
5、负责制定技术标准及研究新技术，有效地提高工作效率。
6、负责系统关键模块的技术攻关，协助解决项目中的难题。
7、负责根据部门战略目标，制定团队的工作目标，进行团队的质量管理和能力建设。
岗位要求：
1、至少 1 年带团队经验。
2、统招本科及以上学历，计算机相关专业（985/211院校优先）；
3、2 年或以上 Nodejs / Python 开发工作经验，优秀的 Javascript 基本功。
4、熟悉 Git / Github，通信协议 TCP/HTTP 及 RESTful 标准。
5、熟悉主流测试方法、工具，并不断结合前沿技术提升整体测试效率和研发质量。
6、熟悉敏捷开发工具及开发流程。
7、有 MySQL、 Redis 或 MongoDB 等相关数据库使用经验。
8、有 Scrapy 等使用经验。
9、有 Docker、Kubernetes、AWS 或 GCP 云计算经验者优先。
10、有 CI / CD 自动化持续集成和持续交付经验者优先。
11、具备英语听说读写能力，CET6或以上。
职能类别：
高级软件工程师
关键字：
爬虫
高级
后台
开发
经理
管理
python",中国地质大学产学研基地2楼科技寺A208,https://jobs.51job.com/shenzhen-nsq/104372317.html?s=01&t=0
深圳市百诺信科技有限公司,"
Python高级开发工程师","
深圳|3-4年经验|大专|招3人|08-17发布",15-20万/年,"任职要求：
1、3年以上Python开发工作经验，熟悉Linux系统;
2、2年以上数据采集，爬虫相关工作经验，熟悉一种以上主流的爬虫工具;
3、熟悉mysql数据库开发与优化；  
4、对算法和数据结构比较了解，并能灵活运用者优先;
5、熟悉JavaScript、HTML前端开发，有jQuery、Bootstrap使用经验者优先； 
6、良好的自我驱动与学习能力。
岗位职责：
1、负责构建业务数据平台及数据可视化体系； 
2、负责开发数据分析处理、数据挖掘任务；
3、负责网络爬虫采集规则的编写；
4、解决网页抓取、信息抽取等问题，构建高可用性、高扩展性网络信息收集平台；
5、负责业务平台的搭建和开发。
联系方式:
上班地址：深圳市南山区南头关口二路智恒产业园E区01B栋305室
联系人：何小姐
办公手机：0755-86128987
职能类别：
信息技术专员",南山区南头关口二路智恒产业园E区01B栋305室,https://jobs.51job.com/shenzhen/85675540.html?s=01&t=0
